st_abbrev,fips,population,income,hispanic,asian,black,white,foreign,college,density,vets,female,senior,children,st_cnty,state,winner,votes,fraction_votes,total_votes,voter_turnout
TN,47139,16730,39074,1.7,0.3,0.7,95.7,1.3,11.1,38.7,1165,50.2,19.4,20.6,TN_Polk,Tennessee,Hillary Clinton,757,0.479,1314,0.0989188188159553
TN,47141,74165,33709,5.8,1.3,2.4,89.1,5.0,22.9,180.3,4297,50.6,16.2,21.3,TN_Putnam,Tennessee,Hillary Clinton,1916,0.519,3608,0.0618148465452431
TN,47145,52748,42223,1.7,0.6,2.7,93.1,1.9,17.3,150.2,6179,50.9,21.2,19.8,TN_Roane,Tennessee,Hillary Clinton,1454,0.601,2370,0.05602320883164047
TN,47147,68079,52792,6.2,0.7,7.8,84.1,3.7,17.1,139.2,4758,50.9,13.5,25.1,TN_Robertson,Tennessee,Hillary Clinton,1918,0.685,2745,0.05383284882788826
TN,47149,288906,55401,7.2,3.3,14.0,73.6,7.0,28.3,424.0,19043,50.7,9.6,25.0,TN_Rutherford,Tennessee,Hillary Clinton,8243,0.5720000000000001,14259,0.06580687143915322
TN,47155,95110,43649,5.6,1.2,1.2,90.8,5.2,15.0,151.7,7284,50.9,17.7,21.1,TN_Sevier,Tennessee,Hillary Clinton,1259,0.494,2500,0.03331477034329805
TN,47157,938803,46250,6.0,2.6,53.3,37.2,6.2,29.0,1215.5,58540,52.4,11.6,25.5,TN_Shelby,Tennessee,Hillary Clinton,66465,0.8009999999999999,82450,0.11788537205313289
TN,47165,172706,55509,4.4,1.4,7.1,85.7,3.7,23.7,303.4,12953,51.2,14.6,24.3,TN_Sumner,Tennessee,Hillary Clinton,4225,0.643,6487,0.04961815286126784
TN,47167,61623,52423,2.5,0.7,18.7,76.1,1.7,15.1,133.3,5189,50.7,13.1,25.6,TN_Tipton,Tennessee,Hillary Clinton,1454,0.711,2028,0.04423358894589525
TN,47177,39969,34641,8.3,0.7,3.6,86.4,5.2,12.1,92.1,2709,50.6,16.8,23.6,TN_Warren,Tennessee,Hillary Clinton,1318,0.643,1989,0.06513555859194017
TN,47179,126242,42075,3.3,1.4,4.3,89.4,3.2,29.3,376.7,11882,51.1,16.9,19.8,TN_Washington,Tennessee,Bernie Sanders,2833,0.531,5277,0.05212053436061784
TN,47183,34373,35273,2.3,1.2,8.2,86.9,1.6,20.1,60.3,2653,51.1,17.0,19.4,TN_Weakley,Tennessee,Hillary Clinton,860,0.632,1312,0.04735669168461974
TN,47185,26301,34474,2.1,0.3,2.0,93.8,1.0,11.0,68.6,2279,51.2,19.2,22.0,TN_White,Tennessee,Hillary Clinton,688,0.606,1089,0.05308367918154618
TN,47187,205226,89779,4.7,3.7,4.5,85.6,5.9,52.8,314.4,9342,51.2,11.6,28.1,TN_Williamson,Tennessee,Hillary Clinton,6055,0.603,9966,0.06753977537731834
TN,47189,125376,60390,3.7,1.5,6.9,86.2,4.1,26.0,199.7,9480,50.9,14.5,24.2,TN_Wilson,Tennessee,Hillary Clinton,3873,0.6409999999999999,5975,0.06287156833826962
TX,48001,57627,40653,17.0,0.8,21.7,59.9,6.4,10.9,55.0,4592,39.0,13.8,19.2,TX_Anderson,Texas,Hillary Clinton,994,0.7559999999999999,1293,0.027769058336413056
TX,48005,87750,41354,21.2,1.1,15.7,61.5,7.9,15.0,108.8,6425,51.1,15.0,26.1,TX_Angelina,Texas,Hillary Clinton,1950,0.737,2572,0.03966243749734954
TX,48013,47774,47543,62.6,0.6,1.4,35.1,6.5,14.1,36.8,3302,50.3,13.9,27.9,TX_Atascosa,Texas,Hillary Clinton,1355,0.7170000000000001,1833,0.05321518729510483
TX,48021,78069,51750,35.0,1.0,8.0,55.0,11.2,16.3,83.5,6672,49.1,13.7,25.5,TX_Bastrop,Texas,Hillary Clinton,2894,0.591,4839,0.08319950317568842
TX,48025,32863,43690,57.8,0.7,8.6,32.7,4.8,8.2,36.2,2453,40.0,11.4,21.3,TX_Bee,Texas,Hillary Clinton,1132,0.7509999999999999,1452,0.05614158598665802
TX,48027,329140,50060,23.5,3.3,22.7,48.2,7.7,21.7,295.2,43424,50.0,9.9,27.7,TX_Bell,Texas,Hillary Clinton,7416,0.6990000000000001,10495,0.04410252764003529
TX,48029,1855866,50112,59.3,2.9,8.3,29.2,13.1,26.3,1383.1,151376,50.8,11.3,26.2,TX_Bexar,Texas,Hillary Clinton,76502,0.6679999999999999,113222,0.08266617534533298
TX,48037,93275,42346,7.3,1.1,24.7,64.8,3.3,19.0,104.6,8160,49.5,15.5,23.8,TX_Bowie,Texas,Hillary Clinton,2436,0.7609999999999999,3123,0.043939160513003415
TX,48039,338124,67603,29.2,6.3,13.5,49.9,12.5,27.5,230.7,20900,49.3,10.9,26.8,TX_Brazoria,Texas,Hillary Clinton,8996,0.696,12716,0.051376372867508825
TX,48041,209152,38310,24.8,5.6,11.4,57.2,13.0,38.8,332.8,8937,49.3,8.3,20.5,TX_Brazos,Texas,Bernie Sanders,3580,0.494,7139,0.042934680107464804
TX,48043,9173,40477,43.1,1.2,1.4,53.0,5.5,36.1,1.5,696,50.1,19.4,19.6,TX_Brewster,Texas,Bernie Sanders,771,0.481,1470,0.19931954747140782
TX,48047,7194,21865,89.6,1.4,1.1,8.3,6.2,10.8,7.7,415,50.4,18.2,28.1,TX_Brooks,Texas,Hillary Clinton,1603,0.7440000000000001,1965,0.3798946966700345
TX,48053,44943,48115,21.9,0.6,2.4,73.8,6.5,21.9,43.0,4296,51.1,21.1,21.6,TX_Burnet,Texas,Hillary Clinton,871,0.594,1447,0.041066757121378694
TX,48055,39810,44152,49.8,1.0,7.0,42.0,5.4,15.7,69.8,2646,49.6,13.3,24.2,TX_Caldwell,Texas,Hillary Clinton,1657,0.652,2488,0.08244968348998111
TX,48057,21797,47027,47.9,4.8,3.1,43.8,9.1,15.7,42.2,1706,49.0,16.0,25.2,TX_Calhoun,Texas,Hillary Clinton,1024,0.675,1449,0.08887304562100609
TX,48061,420392,33179,88.7,0.8,0.9,9.9,24.6,15.4,456.0,16018,51.7,12.4,31.6,TX_Cameron,Texas,Hillary Clinton,20326,0.682,28644,0.09961462868574125
TX,48067,30261,35598,4.3,0.4,17.1,76.5,1.7,13.0,32.5,2980,51.6,21.2,22.5,TX_Cass,Texas,Hillary Clinton,777,0.731,1041,0.04438801779358292
TX,48073,50902,38378,22.0,0.6,15.0,61.4,10.1,15.1,48.3,3552,48.9,16.1,25.6,TX_Cherokee,Texas,Hillary Clinton,989,0.742,1312,0.03464384228940029
TX,48085,885241,82762,15.1,12.9,9.6,60.4,17.6,49.3,930.0,42843,50.9,9.7,27.2,TX_Collin,Texas,Hillary Clinton,23591,0.5920000000000001,39673,0.06156050061043165
TX,48091,123694,65839,26.6,1.0,2.3,69.0,6.2,33.3,193.9,12595,50.7,17.4,23.1,TX_Comal,Texas,Hillary Clinton,3109,0.6,5132,0.05395251249554697
TX,48099,75562,49819,17.9,2.2,17.4,59.4,5.5,15.1,71.7,9150,50.4,9.0,24.8,TX_Coryell,Texas,Hillary Clinton,1010,0.627,1587,0.027929016442464892
TX,48113,2518638,49481,39.3,5.9,23.1,31.1,23.1,28.6,2718.0,106414,50.7,9.7,26.9,TX_Dallas,Texas,Hillary Clinton,113574,0.715,157805,0.0857112109782732
TX,48121,753363,74155,19.0,7.7,9.6,61.7,14.2,40.5,754.3,39891,50.8,8.7,26.1,TX_Denton,Texas,Hillary Clinton,16470,0.508,32220,0.0578731086183033
TX,48127,11089,36681,85.9,0.6,1.7,12.2,6.6,9.2,7.5,433,50.9,14.3,30.4,TX_Dimmit,Texas,Hillary Clinton,1804,0.6890000000000001,2338,0.30293041773819557
TX,48131,11533,34131,88.5,0.3,1.4,9.9,3.4,6.8,6.6,650,48.4,17.2,25.7,TX_Duval,Texas,Hillary Clinton,2272,0.762,2795,0.3261750265695525
TX,48135,153904,51466,57.5,1.1,4.9,36.0,13.7,13.5,152.8,7071,49.6,9.6,29.8,TX_Ector,Texas,Hillary Clinton,1852,0.649,2793,0.025851390988099583
TX,48139,159317,61952,25.1,0.7,9.7,63.4,7.8,20.7,159.9,9986,50.6,11.9,27.0,TX_Ellis,Texas,Hillary Clinton,3719,0.695,5282,0.04541647431445586
TX,48141,833487,40157,81.2,1.3,4.0,13.3,26.0,20.7,790.6,49258,51.0,11.3,28.3,TX_El Paso,Texas,Hillary Clinton,36067,0.66,53243,0.08909319464586965
TX,48157,685345,85297,24.0,19.0,21.1,35.1,25.9,41.4,679.5,26189,50.9,9.4,27.9,TX_Fort Bend,Texas,Hillary Clinton,29248,0.746,39013,0.0789523087519554
TX,48163,18531,35849,77.8,2.3,3.9,16.2,9.7,6.5,15.2,935,41.3,11.6,24.4,TX_Frio,Texas,Hillary Clinton,1864,0.677,2494,0.17802286972866002
TX,48167,314198,61877,23.7,3.4,13.6,58.1,9.7,28.5,769.9,21663,50.6,12.8,24.7,TX_Galveston,Texas,Hillary Clinton,9435,0.682,13668,0.05777056003638075
TX,48171,25520,53668,21.6,0.4,0.6,76.5,7.8,29.2,23.5,2666,51.5,28.5,19.4,TX_Gillespie,Texas,Hillary Clinton,813,0.7190000000000001,1127,0.05479087097552058
TX,48181,123534,46429,12.6,1.2,6.2,76.8,5.7,19.6,129.6,9787,51.2,17.0,23.8,TX_Grayson,Texas,Hillary Clinton,1940,0.528,3627,0.03853062735510094
TX,48183,123204,45525,18.0,1.3,20.5,58.8,9.1,19.9,445.4,8642,51.0,14.2,25.8,TX_Gregg,Texas,Hillary Clinton,3411,0.7809999999999999,4317,0.04722297408518696
TX,48187,147250,61958,37.0,1.7,7.9,52.2,6.9,24.6,184.9,15646,50.6,13.0,26.2,TX_Guadalupe,Texas,Hillary Clinton,3787,0.64,5848,0.05381405257176511
TX,48199,55621,53013,5.6,0.7,5.7,86.8,1.5,15.6,61.3,4159,50.6,15.2,24.8,TX_Hardin,Texas,Hillary Clinton,625,0.595,1023,0.024457890732376836
TX,48201,4441370,53137,41.8,7.0,19.5,31.4,25.0,28.4,2402.4,181514,50.2,9.2,27.1,TX_Harris,Texas,Hillary Clinton,156729,0.705,219975,0.06794051637071796
TX,48203,67336,45675,12.3,0.7,22.5,63.2,5.3,17.8,72.9,4799,51.1,14.9,24.9,TX_Harrison,Texas,Hillary Clinton,2043,0.7879999999999999,2571,0.05084108678033661
TX,48209,185025,58651,37.0,1.5,4.1,56.2,7.3,36.7,231.7,10834,50.2,10.0,23.6,TX_Hays,Texas,Bernie Sanders,7311,0.518,13936,0.09858580027744941
TX,48213,79290,40900,12.0,0.7,6.7,79.1,5.8,14.4,89.9,7497,51.2,20.8,22.0,TX_Henderson,Texas,Hillary Clinton,1593,0.716,2191,0.0354265904776688
TX,48215,831073,34146,91.2,1.1,0.9,7.1,29.3,15.9,493.2,23155,51.2,10.4,33.6,TX_Hidalgo,Texas,Hillary Clinton,40276,0.691,56170,0.10178813833920232
TX,48217,34848,40769,20.1,0.5,6.9,71.5,7.5,14.8,36.6,2994,50.9,20.1,23.9,TX_Hill,Texas,Hillary Clinton,718,0.691,1015,0.03827397134648359
TX,48221,53921,55754,11.5,0.6,0.8,85.4,5.4,24.1,121.7,6011,50.9,24.1,20.6,TX_Hood,Texas,Hillary Clinton,928,0.626,1455,0.03398478705459433
TX,48231,88493,44858,14.9,1.4,8.4,73.4,6.6,16.6,102.5,8001,50.6,15.4,23.9,TX_Hunt,Texas,Hillary Clinton,1328,0.605,2175,0.03229726048102901
TX,48241,35552,40417,6.6,0.7,16.6,74.6,3.3,11.2,38.0,3311,50.8,18.2,24.3,TX_Jasper,Texas,Hillary Clinton,932,0.7559999999999999,1202,0.04466265649021969
TX,48245,252235,42568,18.9,3.9,34.3,42.5,10.7,17.8,287.9,17635,48.8,13.4,23.7,TX_Jefferson,Texas,Hillary Clinton,16580,0.769,21020,0.10922016413109527
TX,48247,5255,36121,91.6,0.7,0.8,6.7,11.7,10.9,4.7,304,49.8,15.8,30.0,TX_Jim Hogg,Texas,Hillary Clinton,1421,0.75,1777,0.4830773413075982
TX,48249,41353,40585,79.7,0.6,1.0,18.7,4.5,11.1,47.2,2183,50.6,14.1,28.2,TX_Jim Wells,Texas,Hillary Clinton,4688,0.716,6124,0.20625463475113073
TX,48251,157456,57535,20.0,0.9,3.2,74.0,7.0,16.7,208.3,10784,50.0,13.2,26.4,TX_Johnson,Texas,Hillary Clinton,2270,0.585,3835,0.033092405663086556
TX,48255,14906,42862,52.5,0.4,8.7,38.5,5.7,11.2,19.8,1196,41.7,14.5,21.2,TX_Karnes,Texas,Hillary Clinton,719,0.528,1195,0.10173738507506601
TX,48257,111236,61194,19.4,1.0,10.7,67.5,7.3,17.6,132.4,6981,50.8,11.8,27.6,TX_Kaufman,Texas,Hillary Clinton,2229,0.6970000000000001,3175,0.03942391955861501
TX,48259,38880,73410,22.4,1.0,1.1,74.4,8.3,39.7,50.4,3749,51.2,19.1,23.4,TX_Kendall,Texas,Hillary Clinton,641,0.562,1132,0.0380094338608989
TX,48265,50562,43601,25.6,1.0,2.0,70.2,6.3,28.2,45.0,6283,51.8,26.8,19.4,TX_Kerr,Texas,Hillary Clinton,1016,0.584,1723,0.042279125066019725
TX,48273,32190,40566,71.7,2.4,4.4,21.6,7.4,23.6,36.4,2247,48.8,12.4,24.5,TX_Kleberg,Texas,Hillary Clinton,1738,0.7070000000000001,2368,0.09743472634543655
TX,48277,49523,40104,7.5,0.7,13.5,74.8,4.2,16.5,54.9,3800,51.7,18.4,23.7,TX_Lamar,Texas,Hillary Clinton,923,0.693,1311,0.03469534483480927
TX,48291,78117,47228,20.7,0.7,10.9,66.5,6.8,8.8,65.3,5416,50.8,12.7,25.1,TX_Liberty,Texas,Hillary Clinton,1041,0.715,1419,0.024252416691795006
TX,48303,293974,44397,34.0,2.3,7.8,55.2,5.6,27.9,311.3,15832,50.6,11.8,24.2,TX_Lubbock,Texas,Hillary Clinton,5767,0.574,9879,0.0443337898261173
TX,48309,243441,41922,25.2,1.6,15.1,57.3,8.3,21.7,226.5,16215,51.2,13.4,24.8,TX_McLennan,Texas,Hillary Clinton,5531,0.67,8164,0.044595540515867935
TX,48321,36519,43096,40.4,2.2,11.5,45.7,10.7,14.5,33.4,2636,50.2,15.8,25.5,TX_Matagorda,Texas,Hillary Clinton,1088,0.742,1432,0.052634180864939116
TX,48323,57023,31395,95.1,0.5,0.6,3.1,34.9,12.2,42.4,1159,50.6,11.4,31.9,TX_Maverick,Texas,Hillary Clinton,4342,0.695,5850,0.15064637725205712
TX,48325,47894,55326,50.9,0.9,2.8,44.9,5.5,20.0,34.7,4392,48.4,15.5,23.9,TX_Medina,Texas,Hillary Clinton,1070,0.698,1505,0.04129245776933917
TX,48329,155830,62993,42.4,1.6,6.8,48.6,8.7,24.4,152.0,8820,49.8,10.2,27.6,TX_Midland,Texas,Hillary Clinton,1551,0.63,2403,0.021299241310919998
TX,48339,518947,67766,22.5,2.7,4.9,68.6,12.9,30.7,437.5,32099,50.5,12.0,26.8,TX_Montgomery,Texas,Hillary Clinton,7540,0.595,12580,0.033116661912925165
TX,48347,65301,36777,18.5,1.7,18.3,60.3,9.2,24.3,68.2,3412,52.3,13.1,23.5,TX_Nacogdoches,Texas,Hillary Clinton,1597,0.652,2424,0.04852341389841491
TX,48349,48195,40795,25.6,0.8,14.0,58.0,11.3,16.5,47.3,3124,50.5,16.2,26.2,TX_Navarro,Texas,Hillary Clinton,955,0.725,1288,0.03621241731662051
TX,48351,14138,37246,3.6,0.7,20.1,73.8,2.3,7.5,15.5,1518,48.4,17.7,21.7,TX_Newton,Texas,Hillary Clinton,605,0.462,1134,0.10243852469012346
TX,48355,356221,47057,62.4,2.0,4.4,30.9,7.7,20.0,405.8,28867,50.7,13.0,25.3,TX_Nueces,Texas,Hillary Clinton,15662,0.705,21834,0.0820527584354954
TX,48361,83433,49507,6.9,1.1,8.8,81.6,2.2,13.0,245.3,6481,50.5,15.1,24.7,TX_Orange,Texas,Hillary Clinton,1852,0.6809999999999999,2668,0.0424671375902946
TX,48367,123164,64515,11.4,0.7,1.7,84.4,4.1,25.0,129.4,10653,50.0,14.8,24.4,TX_Parker,Texas,Hillary Clinton,1800,0.545,3274,0.03516196153655152
TX,48371,15893,47019,67.6,1.2,4.4,26.5,14.3,12.7,3.3,825,43.3,12.4,24.5,TX_Pecos,Texas,Hillary Clinton,816,0.5539999999999999,1304,0.10867377574282984
TX,48373,46079,37855,14.4,0.7,11.4,71.0,6.4,11.3,43.0,4558,46.4,19.9,20.5,TX_Polk,Texas,Hillary Clinton,859,0.713,1181,0.03223886349953273
TX,48375,121627,37951,37.4,4.8,10.6,46.3,13.9,15.6,133.3,7520,48.7,11.6,27.6,TX_Potter,Texas,Hillary Clinton,1490,0.5660000000000001,2581,0.029310244658437873
TX,48377,6976,29634,82.7,1.6,1.5,14.0,30.9,23.6,2.0,374,50.1,21.0,26.0,TX_Presidio,Texas,Hillary Clinton,776,0.574,1223,0.23691265807091497
TX,48381,128220,58529,19.5,1.7,3.2,74.3,4.4,30.2,132.4,9293,50.8,13.6,24.3,TX_Randall,Texas,Hillary Clinton,1586,0.511,3065,0.031577578744590856
TX,48389,14349,40571,74.4,1.1,5.5,19.1,17.2,10.5,5.2,603,39.9,12.0,22.5,TX_Reeves,Texas,Hillary Clinton,1128,0.596,1691,0.15206184987601698
TX,48395,16500,40601,19.7,0.8,20.6,58.3,5.4,15.8,19.4,956,50.5,18.5,24.4,TX_Robertson,Texas,Hillary Clinton,893,0.7090000000000001,1182,0.09475709475709476
TX,48397,87809,86119,17.0,2.8,6.1,72.6,9.5,36.5,616.7,5062,51.0,11.8,27.7,TX_Rockwall,Texas,Hillary Clinton,1722,0.596,2760,0.043474215466434145
TX,48401,53923,45752,16.1,0.7,17.7,64.3,6.4,13.8,57.7,4364,47.1,15.1,23.2,TX_Rusk,Texas,Hillary Clinton,1114,0.7809999999999999,1390,0.03356444992551107
TX,48409,66915,50657,56.0,1.1,2.2,40.2,4.8,14.7,93.5,5350,49.8,14.2,27.3,TX_San Patricio,Texas,Hillary Clinton,2633,0.732,3482,0.07157656847911406
TX,48423,218842,47432,18.7,1.5,17.9,60.7,9.1,24.5,227.6,15549,51.7,15.5,24.9,TX_Smith,Texas,Hillary Clinton,5752,0.736,7736,0.04707017889868462
TX,48427,62955,24927,95.8,0.3,0.4,3.8,31.3,8.6,49.8,1007,51.4,11.3,33.0,TX_Starr,Texas,Hillary Clinton,6918,0.778,8549,0.20267971555138295
TX,48439,1945360,56853,27.8,5.3,16.2,49.3,15.6,29.5,2094.7,118263,51.1,10.2,27.1,TX_Tarrant,Texas,Hillary Clinton,67590,0.6509999999999999,103097,0.07269733960328409
TX,48441,135143,44891,23.6,1.9,7.8,65.2,5.7,24.4,143.6,12003,51.1,13.9,24.6,TX_Taylor,Texas,Hillary Clinton,1789,0.546,3210,0.031502145354981186
TX,48451,116608,44545,38.1,1.3,4.6,55.1,6.9,21.6,72.4,8975,50.3,14.5,23.6,TX_Tom Green,Texas,Hillary Clinton,1650,0.5589999999999999,2884,0.03237229958448515
TX,48453,1151145,58025,33.9,6.5,8.9,49.7,17.8,44.9,1034.4,53933,49.6,8.4,23.0,TX_Travis,Texas,Bernie Sanders,73889,0.514,143203,0.16155907559683802
TX,48463,27117,34902,70.2,0.7,1.2,27.9,9.7,14.5,17.0,1426,50.7,16.0,27.8,TX_Uvalde,Texas,Hillary Clinton,1740,0.633,2502,0.12779341229556504
TX,48465,48974,40450,80.4,0.8,2.0,16.8,23.3,15.3,15.5,2980,49.2,13.8,28.9,TX_Val Verde,Texas,Hillary Clinton,1777,0.657,2545,0.07308909914425732
TX,48467,52910,43439,10.2,0.5,3.1,84.4,4.4,13.5,62.4,4789,50.9,19.8,23.5,TX_Van Zandt,Texas,Hillary Clinton,722,0.6409999999999999,1099,0.02715179185767421
TX,48469,91081,50364,45.3,1.4,6.9,46.2,5.6,16.3,98.4,6105,50.9,14.6,25.8,TX_Victoria,Texas,Hillary Clinton,2205,0.645,3323,0.0491698230990211
TX,48471,69789,37617,17.8,1.2,23.1,57.1,7.3,17.9,86.5,5028,41.2,11.4,15.6,TX_Walker,Texas,Hillary Clinton,1290,0.613,2078,0.03527898820812552
TX,48473,46820,50097,29.8,0.8,25.6,43.3,12.9,19.0,84.1,2256,50.2,11.5,24.0,TX_Waller,Texas,Hillary Clinton,1221,0.675,1778,0.04996740034623081
TX,48477,34438,44858,15.1,1.8,18.0,64.8,6.9,23.5,55.8,2401,50.7,19.8,21.6,TX_Washington,Texas,Hillary Clinton,781,0.731,1056,0.039111991855224
TX,48479,266673,39449,95.2,0.7,0.7,3.7,27.6,17.2,74.5,5997,51.2,8.7,34.0,TX_Webb,Texas,Hillary Clinton,18559,0.7190000000000001,24736,0.14054211667018363
TX,48481,41168,40411,39.7,0.6,14.1,45.8,8.4,14.6,38.0,2001,50.7,15.8,25.9,TX_Wharton,Texas,Hillary Clinton,960,0.7859999999999999,1183,0.038779907405513396
TX,48485,132355,45086,18.3,2.2,10.9,66.6,6.8,20.1,209.5,11953,48.4,13.8,22.8,TX_Wichita,Texas,Hillary Clinton,1958,0.552,3502,0.03427350255035181
TX,48489,21903,25886,87.7,0.8,2.7,9.4,15.7,8.8,37.5,1081,45.4,12.6,25.3,TX_Willacy,Texas,Hillary Clinton,2072,0.701,2729,0.16679358014015916
TX,48491,489250,71803,23.9,6.0,6.8,61.7,10.9,38.0,378.0,33319,50.9,10.9,27.1,TX_Williamson,Texas,Hillary Clinton,16374,0.527,30875,0.08656624981687909
TX,48493,46402,64571,38.6,0.5,1.7,58.2,4.6,18.0,53.4,4636,49.9,14.9,24.8,TX_Wilson,Texas,Hillary Clinton,1280,0.7140000000000001,1761,0.050466689348496525
TX,48497,61638,56005,18.4,0.5,1.6,77.9,6.3,16.1,65.4,4581,49.6,14.4,25.1,TX_Wise,Texas,Hillary Clinton,750,0.562,1307,0.028310349531661907
TX,48505,14319,31109,93.9,0.2,0.4,5.5,24.5,8.5,14.0,478,49.6,11.6,33.4,TX_Zapata,Texas,Hillary Clinton,1969,0.6779999999999999,2654,0.27830050876352985
TX,48507,12267,25625,93.0,0.2,1.3,6.2,11.2,9.4,9.0,422,49.9,12.5,30.6,TX_Zavala,Texas,Hillary Clinton,1557,0.755,1930,0.22670415155207768
UT,49005,118343,49506,10.5,2.6,0.8,84.2,6.9,36.9,96.7,4258,50.1,8.6,31.1,UT_Cache,Utah,Bernie Sanders,2906,0.815,3536,0.04336610928992939
UT,49011,329692,69707,9.1,2.0,1.4,84.7,4.7,34.1,1025.8,20019,49.6,9.1,33.3,UT_Davis,Utah,Bernie Sanders,3563,0.8240000000000001,4310,0.01959941131553777
UT,49035,1091742,60555,17.8,3.9,2.0,72.6,12.1,31.0,1387.1,49590,49.8,9.6,28.3,UT_Salt Lake,Utah,Bernie Sanders,35610,0.7879999999999999,45041,0.05753986654527251
UT,49043,39105,83336,11.6,1.7,0.7,84.7,10.6,48.7,19.4,1912,48.9,9.8,26.2,UT_Summit,Utah,Bernie Sanders,1645,0.6829999999999999,2396,0.08302295016301398
UT,49045,61598,61412,11.8,0.8,0.9,83.7,3.7,20.4,8.4,3756,49.5,8.6,34.5,UT_Tooele,Utah,Bernie Sanders,986,0.8,1226,0.03038663146840546
UT,49049,560974,60196,11.2,1.6,0.7,83.3,7.2,36.5,257.8,17282,49.6,7.2,34.9,UT_Utah,Utah,Bernie Sanders,6071,0.853,7082,0.019392428585793535
UT,49053,151948,49279,10.0,0.9,0.8,85.2,5.9,26.4,56.9,10729,50.5,19.6,28.3,UT_Washington,Utah,Bernie Sanders,1509,0.695,2169,0.019908814874236323
UT,49057,240475,54974,17.7,1.5,1.6,77.1,7.1,22.7,401.4,16813,49.8,11.1,29.2,UT_Weber,Utah,Bernie Sanders,5465,0.828,6578,0.03863586839370996
VT,50005,30981,45395,1.5,0.8,0.8,95.1,2.1,26.6,48.1,2654,50.3,17.8,20.4,VT_Caledonia,Vermont,Bernie Sanders,7995,0.8594001934859723,9303,0.37723720763204033
VT,50015,25082,52686,1.6,0.6,0.8,95.0,3.5,36.4,53.3,1628,50.1,15.2,21.2,VT_Lamoille,Vermont,Bernie Sanders,4061,0.893705985915493,4544,0.2299058074287909
VT,50019,27082,41953,1.3,0.4,0.7,95.6,4.4,21.3,39.3,2366,49.8,20.3,20.1,VT_Orleans,Vermont,Bernie Sanders,7520,0.8700682633344904,8643,0.3994266150759493
VA,51001,33021,39328,8.9,0.7,28.1,61.1,7.0,17.2,73.8,3255,51.3,21.3,20.9,VA_Accomack,Virginia,Hillary Clinton,1789,0.72,2471,0.09460324657974424
VA,51003,104489,67725,5.7,4.9,9.9,77.5,9.8,52.2,137.3,6838,52.2,16.5,21.0,VA_Albemarle,Virginia,Hillary Clinton,8284,0.545,15122,0.18319413672155666
VA,51009,32041,44945,2.2,0.5,19.1,75.4,1.8,17.4,68.3,2551,52.2,18.9,19.8,VA_Amherst,Virginia,Hillary Clinton,1044,0.652,1590,0.06187521116375131
VA,51013,226908,103208,15.7,10.3,9.1,62.8,23.0,71.7,7993.6,12638,49.9,9.3,17.2,VA_Arlington,Virginia,Hillary Clinton,25561,0.669,38102,0.20279984933347606
VA,51015,73862,52027,2.5,0.6,4.2,91.5,1.9,19.9,76.3,6308,49.4,19.4,19.7,VA_Augusta,Virginia,Bernie Sanders,1754,0.514,3393,0.05720674680152239
VA,51019,76583,57596,2.0,1.2,7.0,88.3,1.7,25.0,91.2,7104,50.7,19.4,20.4,VA_Bedford,Virginia,Hillary Clinton,1876,0.565,3300,0.05413379788224646
VA,51023,33100,65935,1.5,0.7,3.5,93.1,1.9,24.9,61.2,3169,50.6,19.9,20.1,VA_Botetourt,Virginia,Hillary Clinton,888,0.557,1583,0.05985578650049722
VA,51025,16498,36293,2.1,0.4,55.1,41.5,1.5,12.2,30.8,887,47.6,19.2,17.7,VA_Brunswick,Virginia,Hillary Clinton,1354,0.897,1506,0.1109159076242829
VA,51029,16913,38648,2.1,0.4,34.6,61.0,1.7,11.9,29.6,1289,45.6,16.9,18.8,VA_Buckingham,Virginia,Hillary Clinton,806,0.75,1070,0.07791249276578864
VA,51031,54885,47162,2.2,1.0,14.5,80.4,1.8,17.1,108.8,4848,51.3,18.1,20.1,VA_Campbell,Virginia,Hillary Clinton,1296,0.657,1963,0.04476306871245064
VA,51033,29778,57218,4.2,0.9,28.2,63.8,2.8,16.8,54.1,2747,50.9,15.1,23.5,VA_Caroline,Virginia,Hillary Clinton,1902,0.743,2543,0.11163217833756289
VA,51036,7023,48428,1.7,0.4,47.5,41.1,0.9,13.9,39.7,706,50.9,21.3,15.8,VA_Charles City,Virginia,Hillary Clinton,863,0.856,1004,0.16978485688185038
VA,51041,332499,72088,8.0,3.6,23.3,63.4,7.9,36.3,747.1,27083,51.8,12.8,24.4,VA_Chesterfield,Virginia,Hillary Clinton,22674,0.6609999999999999,34184,0.13599117957326554
VA,51043,14423,77597,4.4,1.2,5.1,87.0,3.9,31.3,79.7,1639,50.0,18.1,21.4,VA_Clarke,Virginia,Hillary Clinton,625,0.514,1206,0.1063822467612957
VA,51047,49166,64423,9.2,1.5,15.8,71.4,6.6,22.6,123.1,3854,49.7,13.9,25.4,VA_Culpeper,Virginia,Hillary Clinton,1421,0.547,2575,0.07020588673770177
VA,51053,27859,52027,2.9,0.6,32.7,62.5,2.2,12.8,55.6,2439,51.1,16.3,20.3,VA_Dinwiddie,Virginia,Hillary Clinton,1935,0.833,2310,0.10403707539080446
VA,51059,1137538,110292,16.4,19.2,10.0,52.0,29.5,58.6,2766.8,83545,50.5,11.5,23.8,VA_Fairfax,Virginia,Hillary Clinton,86898,0.63,137115,0.1581845572472214
